t,q1,q2,q3,p1,p2,p3,K,V
8.90625,-0.4710673278143198,-0.3730257668758575,-0.03784254826472214,0.30170102089611767,-0.7412254308695689,-0.4340108186493204,0.2142597696309332,-0.10849565698161191
8.9111328125,-0.4695964105560912,-0.3748362854610694,-0.0385490062913231,0.30078717214581124,-0.7419519742890158,-0.4340850325838219,0.21426461375379532,-0.10850050110447687
8.916015625,-0.46812994833947386,-0.3766485820735391,-0.03925558622210276,0.2998762398659152,-0.7426819868862501,-0.4341606140587037,0.21427291949602545,-0.1085088068467098
8.9208984375,-0.4666679268653672,-0.37846266515414845,-0.03996229028066264,0.298968247971285,-0.7434154450222431,-0.434237560331343,0.2142846807556676,-0.10852056810635474
8.92578125,-0.46521033171871706,-0.38027854308567266,-0.040669120686026086,0.29806322004179003,-0.7441523247352901,-0.43431586851875104,0.21429989111427394,-0.10853577846496389
8.9306640625,-0.46375714837014925,-0.3820962241919943,-0.041376079652410136,0.2971611793233109,-0.7448926017424705,-0.43439553559800637,0.21431854383899027,-0.10855443118968297
8.935546875,-0.4623083621775974,-0.38391571673732083,-0.04208316938899814,0.29626214872876155,-0.7456362514411239,-0.4344765584066982,0.21434063188463898,-0.10857651923533437
8.9404296875,-0.46086395838792654,-0.38573702892540596,-0.04279039209971308,0.29536615083913575,-0.7463832489103428,-0.4345589336433796,0.21436614789579844,-0.10860203524649653
8.9453125,-0.45942392213855116,-0.38756016889877426,-0.043497749982991656,0.2944732079045777,-0.7471335689124821,-0.4346426578680314,0.21439508420887973,-0.10863097155958053
8.9501953125,-0.45798823845904785,-0.3893851447379499,-0.044205245231559116,0.2935833418454771,-0.7478871858946824,-0.4347277275025357,0.21442743285419907,-0.1086633202049025
8.955078125,-0.45655689227276297,-0.39121196446068884,-0.04491288003220492,0.2926965742535876,-0.7486440739904092,-0.4348141388311586,0.21446318555804597,-0.10869907290875205
8.9599609375,-0.4551298683984144,-0.39304063602121503,-0.0456206565655591,0.29181292639316986,-0.7494042070210057,-0.43490188800104324,0.21450233374474706,-0.1087382210954557
8.96484375,-0.4537071515516877,-0.3948711673094604,-0.046328577005869516,0.29093241920215757,-0.7501675584972588,-0.43499097102271145,0.21454486853872476,-0.108780755889436
8.9697265625,-0.4522887263468269,-0.39670356615030833,-0.04703664352077991,0.2900550732933469,-0.7509341016209792,-0.43508138377057487,0.21459078076655091,-0.10882666811726471
8.974609375,-0.45087457729821867,-0.3985378403028414,-0.047744858271108775,0.2891809089556093,-0.7517038092865923,-0.4351731219834548,0.21464006095899404,-0.10887594830971037
8.9794921875,-0.44946468882197144,-0.4003739974595929,-0.0484532234106291,0.288309946155127,-0.7524766540827424,-0.4352661812651112,0.21469269935306137,-0.10892858670378014
8.984375,-0.4480590452374878,-0.4022120452458022,-0.049161741085848996,0.2874422045366514,-0.7532526082939071,-0.43536055708477955,0.21474868589403354,-0.10898457324475472
8.9892578125,-0.4466576307690307,-0.40405199121867413,-0.04987041343579319,0.2865777034247837,-0.7540316439020219,-0.43545624477771694,0.2148080102374932,-0.10904389758821682
8.994140625,-0.44526042954728373,-0.4058938428666426,-0.05057924259178536,0.28571646182527766,-0.7548137325881171,-0.4355532395457555,0.21487066175134611,-0.10910654910207213
8.9990234375,-0.44386742561090475,-0.40773760760863753,-0.05128823067723149,0.2848584984263643,-0.755598845733961,-0.4356515364578642,0.21493662951783465,-0.10917251686856302
9.00390625,-0.4424786029080729,-0.4095832927933566,-0.05199737980740406,0.2840038316000981,-0.756386954423714,-0.43575113045071856,0.21500590233554367,-0.1092417896862744
9.0087890625,-0.44109394529802914,-0.4114309056985406,-0.05270669208922718,0.2831524794037246,-0.7571780294455908,-0.43585201632927745,0.21507846872139813,-0.10931435607213116
9.013671875,-0.43971343655261,-0.41328045353025283,-0.053416169621062715,0.2823044595810687,-0.7579720412935295,-0.43595418876736763,0.21515431691265188,-0.10939020426338723
9.0185546875,-0.4383370603577748,-0.4151319434221628,-0.05412581449249729,0.2814597895639438,-0.7587689601688685,-0.4360576423082751,0.2152334348688682,-0.10946932221960579
9.0234375,-0.4369648003151251,-0.416985382434834,-0.054835628784130334,0.2806184864735811,-0.7595687559820297,-0.43616237136534386,0.2153158102738904,-0.10955169762463027
9.0283203125,-0.43559663994341824,-0.4188407775550156,-0.05554561456736308,0.2797805671220791,-0.7603713983542075,-0.43626837022258097,0.21540143053780383,-0.10963731788854586
9.033203125,-0.43423256268007293,-0.42069813569493836,-0.056255773904188545,0.27894604801387207,-0.7611768566190638,-0.43637563303526816,0.21549028279888693,-0.10972617014963111
9.0380859375,-0.4328725518826678,-0.4225574636916148,-0.056966108846982534,0.27811494534721853,-0.7619850998244273,-0.43648415383058,0.21558235392555336,-0.10981824127629969
9.04296875,-0.431516590830433,-0.4244187683061435,-0.057676621438295606,0.2772872750157081,-0.7627960967339974,-0.4365939265082081,0.21567763051828306,-0.10991351786903147
9.0478515625,-0.43016466272573384,-0.42628205622301746,-0.05838731371064613,0.276463052609787,-0.763609815829052,-0.43670494484099104,0.21577609891154276,-0.11001198626229326
9.052734375,-0.4288167506955476,-0.42814733404943656,-0.0590981876863143,0.2756422934183015,-0.764426225310158,-0.4368172024755499,0.21587774517569555,-0.11011363252644812
9.0576171875,-0.42747283779293205,-0.43001460831462446,-0.059809245377137256,0.27482501243005897,-0.7652452930988856,-0.4369306929329298,0.2159825551188992,-0.11021844246965384
9.0625,-0.4261329069984866,-0.4318838854691495,-0.0605204887843052,0.2740112243354068,-0.7660669868395232,-0.43704540960924604,0.21609051428899315,-0.11032640163974981
9.0673828125,-0.424796941221806,-0.4337551718842499,-0.061231919898158606,0.2732009435278273,-0.7668912739007959,-0.43716134577633564,0.21620160797537344,-0.11043749532613212
9.072265625,-0.4234649233029257,-0.435628473851163,-0.061943540697986466,0.27239418410554983,-0.7677181213775834,-0.43727849458241375,0.21631582121085594,-0.11055170856161654
9.0771484375,-0.4221368360137598,-0.4375037975804588,-0.0626553531518256,0.2715909598731782,-0.7685474960926397,-0.4373968490527347,0.21643313877352716,-0.11066902612428972
9.08203125,-0.42081266205953055,-0.439381149201378,-0.06336735921626113,0.2707912843433344,-0.7693793645983127,-0.43751640209025705,0.21655354518858272,-0.11078943253934725
9.0869140625,-0.41949238408019013,-0.44126053476117333,-0.06407956083622791,0.2699951707383169,-0.7702136931782633,-0.43763714647631347,0.21667702473015316,-0.11091291208091957
9.091796875,-0.418175984651834,-0.44314196022445607,-0.06479195994481314,0.26920263199177397,-0.7710504478491838,-0.4377590748712843,0.2168035614231164,-0.11103944877388472
9.0966796875,-0.4168634462881064,-0.44502543147254636,-0.06550455846306004,0.2684136807503909,-0.7718895943625157,-0.43788217981527505,0.2169331390448981,-0.11116902639566828
9.1015625,-0.4155547514415974,-0.4469109543028277,-0.06621735829977268,0.2676283293755914,-0.7727310982061647,-0.4380064537287973,0.21706574112725754,-0.11130162847802953
9.1064453125,-0.4142498825052315,-0.4487985344281054,-0.06693036135132184,0.2668465899452519,-0.7735749246062147,-0.4381318889134533,0.2172013509580608,-0.11143723830883459
9.111328125,-0.4129488218136476,-0.4506881774759699,-0.06764356950145206,0.2660684742554291,-0.7744210385286382,-0.43825847755262326,0.21733995158304015,-0.11157583893381566
9.1162109375,-0.41165155164457157,-0.45257988898816337,-0.0683569846210898,0.2652939938220996,-0.7752694046810046,-0.4383862117121566,0.2174815258075392,-0.11171741315831651
9.12109375,-0.410358054220179,-0.4544736744199512,-0.06907060856815264,0.26452315988291136,-0.7761199875141848,-0.438515083341065,0.2176260561982449,-0.11186194354902394
9.1259765625,-0.4090683117084501,-0.45636953913949724,-0.06978444318735977,0.26375598339894696,-0.7769727512240518,-0.4386450842722185,0.2177735250849045,-0.11200941243568524
9.130859375,-0.4077823062245156,-0.4582674884272436,-0.07049849031004345,0.2629924750564975,-0.7778276597531779,-0.43877620622304425,0.21792391456202884,-0.11215980191281127
9.1357421875,-0.4065000198319947,-0.4601675274752937,-0.07121275175396172,0.2622326452688467,-0.7786846767925256,-0.43890844079622715,0.21807720649058096,-0.11231309384136501
9.140625,-0.40522143454432297,-0.46206966138680067,-0.07192722932311225,0.2614765041780659,-0.7795437657831358,-0.43904177948041256,0.21823338249965038,-0.11246926985043602
9.1455078125,-0.4039465323260729,-0.46397389517535886,-0.07264192480754725,0.2607240616568172,-0.7804048899178091,-0.4391762136509112,0.21839242398811265,-0.1126283113388999
9.150390625,-0.4026752950942646,-0.4658802337644002,-0.07335683998318958,0.25997532731016676,-0.7812680121427824,-0.4393117345704053,0.21855431212627424,-0.11279019947706312
9.1552734375,-0.40140770471966786,-0.46778868198659385,-0.07407197661165003,0.25923031047740586,-0.7821330951593993,-0.43944833338965655,0.21871902785750275,-0.11295491520829315
9.16015625,-0.4001437430280958,-0.4696992445832506,-0.07478733644004575,0.2584890202338804,-0.7830001014257735,-0.43958600114821533,0.21888655189984174,-0.11312243925063359
9.1650390625,-0.398883391801689,-0.471611926203731,-0.07550292120081978,0.2577514653928274,-0.7838689931584465,-0.439724728775131,0.2190568647476112,-0.11329275209840463
9.169921875,-0.39762663278019084,-0.4735267314048577,-0.0762187326115618,0.25701765450721925,-0.7847397323340388,-0.4398645070896633,0.21922994667299295,-0.11346583402378786
9.1748046875,-0.3963734476622136,-0.4754436646503314,-0.07693477237483005,0.2562875958716136,-0.7856122806908926,-0.44000532680199433,0.21940577772760053,-0.11364166507839688
9.1796875,-0.39512381810649605,-0.47736273031015164,-0.0776510421779743,0.2555612975240101,-0.7864865997307079,-0.4401471785139416,0.2195843377440344,-0.11382022509483213
9.1845703125,-0.39387772573315144,-0.47928393266004066,-0.07836754369296013,0.25483876724771204,-0.7873626507201706,-0.440290052719671,0.2197656063374219,-0.11400149368822099
